district,m_pct_any_dv_4,f_pct_any_beat_4,gap_any_dv_4,avg_any_dv_4,m_mean_dv_count_4,f_mean_beat_count_4,gap_dv_count_4,m_pct_beat_goout_4,m_pct_beat_neglect_4,m_pct_beat_argue_4,m_pct_beat_refusesex_4,m_pct_beat_burnfood_4,m_pct_dv_unfaithful_4,m_pct_dv_disrespect_4,m_pct_father_beat_mother_4,m_pct_force_sex_right_4,m_pct_any_dv_4.1,m_mean_dv_count_4.1,f_pct_beat_goout_4,f_pct_beat_neglect_4,f_pct_beat_argue_4,f_pct_beat_refusesex_4,f_pct_beat_burnfood_4,f_pct_any_beat_4.1,f_mean_beat_count_4.1,f_n_dv_4,gap_father_beat_mother_4,female_pct_breastfeeding_4_x,male_mean_age_4,male_mean_education_4,male_pct_no_education_4,male_pct_higher_education_4,male_literacy_rate_4,male_urban_share_4,male_mean_wealth_index_4,male_mean_hh_size_4,male_pct_married_4,male_pct_has_mobile_4,male_pct_has_bank_account_4,male_mean_digital_access_4,n_men_4,female_mean_age_4,female_mean_education_4,female_pct_no_education_4,female_literacy_rate_4,female_urban_share_4,female_mean_wealth_index_4,female_mean_hh_size_4,female_mean_children_u5_4,female_pct_married_4,female_pct_breastfeeding_4_y,female_pct_has_mobile_4,female_mean_digital_access_4,n_women_4,digital_gender_gap_mobile_4,digital_gender_gap_score_4,mean_education_4,mean_age_4,urban_share_4,mean_hh_size_4,mean_wealth_index_4,n_total_4,education_gender_gap_4,literacy_gender_gap_4,state,digital_gender_gap_5,f_mean_age_5,f_mean_education_5,f_mean_yrs_edu_5,f_pct_literate_5,f_mean_wealth_idx_5,f_mean_wealth_scr_5,f_pct_urban_5,f_pct_rural_5,f_mean_hh_size_5,f_pct_married_5,f_pct_never_married_5,f_pct_divorced_5,f_pct_has_mobile_5,f_pct_mobile_fin_5,f_mean_bf_dur_5,f_mean_bf_months_5,f_pct_ever_breastfed_5,f_pct_early_bf_5,f_n_respondents_5,m_mean_age_5,m_mean_yrs_edu_5,m_pct_no_edu_5,m_literacy_rate_5,m_urban_share_5,m_mean_wealth_idx_5,m_mean_hh_size_5,m_pct_married_5,m_pct_in_union_5,m_pct_live_partner_5,m_pct_owns_mobile_5,m_pct_has_bank_account_5,m_pct_currently_working_5,m_pct_dv_goes_out_5,m_pct_dv_neglect_5,m_pct_dv_argues_5,m_pct_dv_sex_5,m_pct_dv_food_5,m_pct_dv_unfaith_5,m_pct_dv_disresp_5,m_pct_any_dv_5,m_pct_owns_house_5,m_pct_owns_land_5,m_pct_smokes_cigarettes_5,m_pct_smokes_bidis_5,m_pct_uses_tobacco_5,m_pct_drinks_alcohol_5,m_pct_drinks_freq_5,m_pct_father_beat_5,m_pct_wife_emp_5,m_n_respondents_5,StateCode,State,DistrictCode,in_labour_force,lfpr_percent
pulwama,34.202801,50.569935,-16.367134,42.386368,1.4676408,1.3169695,0.15067124,20.134228,18.918919,17.449665,13.245032,11.409396,20.5298,21.854305,4.1379309,7.2847681,31.78808,1.3377483,29.836065,29.508198,43.521595,24.414715,13.815789,52.287586,1.3954248,52.12431484,-0.27577972,12.869522,32.564201,11.786759,3.2780805,54.424358,179.89941,4.8065825,547876.6713,4.9524355,57.46104,95.691765,92.360184,2.3418124,51.12064646,30.369041,7.4223795,28.496405,134.35242,5.6032205,49264.1501,5.9424129,0.42975563,60.204041,12.869522,51.706768,1.4920691,247.6236225,43.984997,0.84974325,8.1692057,30.744675,5.2049017,5.4474239,134585.94,298.74426,4.3643799,45.546997,jammu & kashmir,21.599915,30.112158,1.7249135,8.518425,77.643852,3.5614088,527673.5041,4.4379368,95.562065,5.3644705,57.180492,41.856907,0.9626013,74.09185,12.77091,69.698402,29.479708,35.395855,43.497311,250.0158561,32.564201,11.786759,3.2780805,94.030327,4.8065825,547876.69,4.9524355,57.46104,57.46104,100.0,95.691765,92.360184,70.874557,21.770828,20.356817,18.472769,14.361842,13.229314,21.793554,24.19693,32.875191,41.116177,41.025917,22.571337,0.91447002,22.746143,0.0,0.0,4.093976,1.2872443,51.12064646,1,Jammu & Kashmir,12,0.0912698432803154,9.12698459625244
shupiyan,45.557549,63.181824,-17.624275,54.369686,1.8689771,1.8674864,0.001490712,18.367348,21.088434,19.727892,13.605443,23.809525,31.97279,42.465752,11.188811,6.8027215,47.619049,1.8843538,45.50898,46.745564,54.925369,29.012346,20.710058,65.384613,1.9467455,32.00462414,5.4469028,14.184722,30.927366,11.141948,8.0002785,55.533779,181.28055,5.6730933,543117.3383,5.1017284,62.957489,99.340874,90.06427,2.3679304,26.02178192,29.095163,6.968513,32.282417,128.43135,6.6325226,26408.74393,6.4297605,0.50165206,56.489891,14.184722,52.50753,1.5031718,150.6113214,46.833344,0.86475861,7.5833478,29.365086,6.1528082,5.7657442,102530.82,176.6331,4.1734347,52.849197,jammu & kashmir,18.93486,30.076265,1.8152254,9.0026388,82.149734,3.3959086,425032.0895,6.3103251,93.689674,4.9547601,58.315868,41.326855,0.35727912,80.406013,17.762375,71.591339,30.113873,32.52813,43.812077,134.2952821,30.927366,11.141948,8.0002785,92.413467,5.6730933,543117.31,5.1017284,62.957489,62.957489,98.733765,99.340874,90.06427,72.328773,19.158749,20.046831,19.71991,13.708485,23.929878,31.75897,39.145958,43.832268,50.378887,46.852062,24.252735,1.2972709,24.252735,0.0,0.0,10.729891,6.4704871,26.02178192,1,Jammu & Kashmir,13,0.1243243217468261,12.432432174682615
anantnag,60.347755,79.466347,-19.118591,69.907051,2.726094,2.5577798,0.16831422,28.0,30.4,31.200001,29.6,28.0,36.0,36.799999,32.520325,25.6,59.200001,2.776,62.198387,61.436169,66.223404,41.19318,30.748663,79.100533,2.5714285,139.4236105,29.420956,13.13027,31.032244,9.8209019,19.574156,38.584579,155.78256,30.424946,306403.9385,4.7189975,52.730644,97.986946,91.18605,2.5053129,103.6934484,29.620022,6.9414206,31.199432,128.65445,33.239029,22812.47297,5.9799957,0.47216558,56.621819,13.13027,46.249592,1.3769583,597.0996383,51.737354,1.1283547,7.3674855,29.828983,31.831987,5.3494968,64774.328,700.79309,2.8794813,27.128113,jammu & kashmir,23.132988,29.878786,1.6969427,8.4829645,75.340919,3.4378941,441878.0804,25.950617,74.049385,5.0668621,55.00803,43.883827,1.1081424,74.853958,34.475784,77.510292,27.93549,23.293814,50.829391,508.5895435,31.032244,9.8209019,19.574156,82.329628,30.424946,306403.94,4.7189975,52.730644,52.730644,96.545258,97.986946,91.18605,59.743233,27.510292,29.663185,29.868618,28.395203,27.244583,34.555126,36.26506,42.327656,57.015045,52.006878,17.344444,1.149254,17.344444,0.0,0.0,32.420185,6.499505,103.6934484,1,Jammu & Kashmir,14,0.1162790730595588,11.627907752990724
kulgam,78.723869,63.291039,15.432831,71.007454,4.2216001,2.0869257,2.1346743,59.420288,55.072464,53.623188,48.175182,47.826088,52.173912,52.898552,14.074074,30.656933,75.539574,4.1007195,53.944023,54.591835,57.402599,31.635389,22.051283,67.430023,2.1653943,62.08691481,9.3497391,14.934453,30.422258,10.313273,12.222545,51.062099,167.52489,25.683975,45346.90749,5.3388014,55.532539,100.0,67.74353,2.1209102,52.5192664,29.168386,6.3276076,35.550491,121.50697,20.757822,5361.415439,6.2527509,0.49645233,56.42577,14.934453,46.170624,1.3967324,255.7053246,53.829376,0.72417772,7.0067368,29.382038,23.220898,5.7957764,12174.657,308.22458,3.9856658,46.017914,jammu & kashmir,39.182495,29.406267,1.5647972,7.6770091,71.85598,2.7421312,-9918.621808,18.953279,81.046722,5.5082426,57.75349,41.220016,1.0264868,60.817505,18.500544,80.142555,27.194553,20.466501,67.966339,240.2088661,30.422258,10.313273,12.222545,87.832108,25.683975,45346.906,5.3388014,55.532539,55.532539,100.0,100.0,67.74353,73.193344,62.767464,56.831669,55.187408,47.966679,48.978176,52.972176,53.036869,71.838951,25.329191,29.053825,14.935984,1.2546672,16.190651,0.0,0.0,13.401827,9.0362959,52.5192664,1,Jammu & Kashmir,15,0.12109375,12.109375
doda,81.088387,62.572437,18.515949,71.830414,3.0332136,2.0063643,1.0268493,56.737591,41.13475,36.170212,24.113474,15.602838,36.170212,53.19149,19.565218,21.985815,80.851067,3.0425532,38.314175,47.692307,45.173748,30.888029,30.268198,59.386974,1.9157088,42.75431372,13.100264,15.299357,29.411722,9.9997301,7.6515446,67.359207,166.6161,8.0323229,-134903.8387,5.1184721,53.98925,100.0,84.994171,1.4666842,50.18411684,29.351007,5.5781641,45.0961,110.12967,6.3417816,-29232.34496,5.8242111,0.67004067,68.631523,15.299357,45.110489,0.78971016,213.112642,54.889511,0.67697406,6.4209104,29.362579,7.1870522,5.4713416,-49373.234,263.29675,4.421566,56.486435,jammu & kashmir,35.785858,29.96545,1.5083743,7.5553079,70.820915,2.7368493,-13218.88367,7.6109896,92.389008,5.2137756,67.146896,30.881954,1.9711511,64.214142,10.074397,74.294693,29.898998,27.986877,75.093254,221.3144826,29.411722,9.9997301,7.6515446,86.521988,8.0323229,-134903.84,5.1184721,53.98925,53.98925,98.647484,100.0,84.994171,65.26577,57.427341,40.744232,35.016251,23.00106,15.319146,35.083458,54.972309,75.381233,55.610657,57.909626,14.192219,8.6774349,27.182171,5.5634556,3.0175383,20.028328,7.8106732,50.18411684,1,Jammu & Kashmir,16,0.0866141766309738,8.661417961120605
ramban,62.193386,53.353439,8.8399467,57.773415,3.1919477,1.6490426,1.5429051,39.226521,38.674034,42.857143,39.56044,35.164837,47.802197,38.46154,21.111111,17.032967,60.98901,3.1923077,37.59124,36.13139,38.970589,28.57143,26.086956,55.072464,1.6594203,29.62960616,11.271622,17.825838,31.523802,9.6566429,10.050853,66.510544,163.31563,3.8492467,21186.14291,5.3345389,59.894188,99.387642,81.345245,1.7461351,38.65447113,28.839188,4.4579043,54.520668,88.863411,4.6694732,-33735.85549,5.8809099,0.7246874,67.842278,17.825838,46.403141,0.87704444,134.6908562,52.984501,0.86909068,5.617177,29.437832,4.2593598,5.6077242,-21488.736,173.34532,5.1987386,74.452217,jammu & kashmir,12.398613,29.50416,1.3375582,6.4247842,64.971817,2.3051553,-317976.4309,3.066314,96.933685,5.5968723,63.088673,35.102741,1.8085834,86.989029,18.12513,76.36441,28.079386,25.538483,63.756134,180.2850218,31.523802,9.6566429,10.050853,87.48143,3.8492467,21186.143,5.3345389,59.894188,59.894188,100.0,99.387642,81.345245,78.706566,39.216938,37.992241,42.778152,40.576431,35.836525,48.604393,37.890156,57.656223,52.890438,52.342808,20.142313,12.096125,31.050051,11.942324,10.12561,19.40781,3.9359522,38.65447113,1,Jammu & Kashmir,17,0.1097560971975326,10.97560977935791
kishtwar,39.924858,65.550461,-25.625603,52.737659,1.4957724,2.1810088,-0.68523645,19.205297,17.880795,22.516556,12.582782,13.245032,22.516556,26.31579,6.666667,9.9337749,40.131577,1.5,43.589745,43.956043,47.619049,39.56044,35.531136,61.904762,2.1025641,26.04831709,1.3054433,19.045929,32.307045,10.014453,15.194063,47.483154,157.66371,5.4484167,-4496.801003,4.9492774,60.113991,82.827278,79.430672,1.3414619,29.79463901,29.334351,5.509366,48.018272,101.39297,7.1389093,-9873.377795,5.7327828,0.67924041,69.144974,19.045929,54.925293,0.99547899,119.1582277,27.901985,0.34598291,6.4105062,29.92897,6.293663,5.3410301,-8797.916,148.95287,4.5050869,56.270737,jammu & kashmir,31.115021,30.475534,1.6089479,7.9209309,74.71357,2.8643355,42793.39658,6.4813137,93.518684,5.2493873,62.099724,36.053379,1.8468943,51.712257,17.371849,76.56604,38.739174,24.545725,42.06377,153.0845598,32.307045,10.014453,15.194063,82.803818,5.4484167,-4496.8008,4.9492774,60.113991,60.113991,100.0,82.827278,79.430672,57.187767,19.087807,17.768221,22.594145,12.549345,12.849821,22.640459,26.170795,35.257847,50.074715,49.866844,18.843401,5.3424377,24.226664,3.9595141,2.4762609,6.4254947,3.3931975,29.79463901,1,Jammu & Kashmir,18,0.0816326513886451,8.163265228271484
udhampur,51.969574,23.43092,28.538654,37.700249,1.4177421,0.89247739,0.52526474,11.409396,13.422818,16.107382,9.333333,14.7651,26.845636,33.557049,4.9295774,14.583333,52.0,1.4333333,16.533333,19.94681,20.744682,13.672922,14.133332,23.670214,0.84840423,75.66914003,-4.375628,17.589149,32.901482,10.059517,8.7346134,56.907837,169.74429,14.342017,557990.438,5.1915174,65.90303,98.322716,81.617447,1.6951662,69.36402023,29.873613,6.9321494,28.161339,134.45807,15.493238,17973.60283,6.2536306,0.6617583,71.543594,17.589149,55.535339,1.048026,300.700276,42.787376,0.64714026,7.5183363,30.441151,14.917627,5.7225742,119193.15,370.0643,3.1273675,35.286224,jammu & kashmir,15.959061,29.926592,1.6557432,8.0254383,79.610641,3.21895,287009.1316,15.525497,84.474503,5.1918945,66.23838,31.935062,1.8265605,82.363655,24.777145,76.853355,29.783117,23.573923,48.407543,301.8878955,32.901482,10.059517,8.7346134,91.210953,14.342017,557990.44,5.1915174,65.90303,65.90303,100.0,98.322716,81.617447,71.56205,11.551723,12.767701,15.702577,9.5233088,14.246307,25.717064,32.818893,41.51432,29.685402,30.081999,26.010508,5.1817646,28.644108,30.421406,20.606569,4.4859829,1.012058,69.36402023,1,Jammu & Kashmir,19,0.1512415409088134,15.124154090881348
reasi,73.902008,27.137726,46.764282,50.519867,2.8482857,0.56570655,2.2825792,57.971012,32.857143,29.285713,18.571428,22.142857,40.714283,57.14286,15.94203,14.38849,74.285713,2.8785715,6.818182,14.647887,8.474577,9.6045198,7.042254,23.033709,0.46348315,45.34674907,8.8401794,15.747486,31.545387,9.6426792,13.990952,57.235748,156.37674,8.6764679,1491.303955,5.2264123,65.219955,97.454308,92.671295,1.8151559,36.49651022,29.035061,6.3805876,33.400364,124.96257,7.9691067,7198.582903,5.9991651,0.67892981,68.020073,15.747486,54.038334,1.1764112,203.5101888,43.415974,0.63874471,6.876636,29.416792,8.3227873,5.6127887,6330.708,240.0067,3.2620916,31.414169,jammu & kashmir,27.055199,29.456558,1.4897858,7.2688899,70.869156,2.6779823,-88738.51838,8.0593061,91.940697,5.2120161,67.744644,31.338137,0.91722095,70.399109,14.532961,74.065598,30.94434,26.844809,56.219357,172.2203264,31.545387,9.6426792,13.990952,82.501633,8.6764679,1491.304,5.2264123,65.219955,65.219955,100.0,97.454308,92.671295,77.516747,56.389881,32.502399,29.107269,18.302893,21.587402,40.197155,56.801571,67.395256,57.29388,59.901417,18.137867,6.8809814,27.82918,10.748215,2.1171312,15.798436,2.2027802,36.49651022,1,Jammu & Kashmir,20,0.1292134821414947,12.921348571777344
jammu,29.392389,20.632811,8.7595787,25.0126,1.0011909,0.59105545,0.41013545,11.200001,13.6,17.6,7.1999998,4.8000002,21.138212,19.512194,5.6451612,4.8387094,31.200001,1.048,12.542373,12.881356,15.753424,8.5910654,7.4576273,19.661016,0.56949151,197.4791582,-1.1372538,11.210781,33.466682,11.846392,4.3654561,46.12418,183.84441,52.725327,1195125.663,4.7068934,66.753372,97.664276,89.643585,2.4555867,173.9677838,31.041904,9.3273401,13.911798,166.87199,47.798927,113321.8339,5.2252631,0.46178144,69.167152,11.210781,59.013695,1.35062,853.9147273,38.650581,1.1049666,9.753686,31.452295,50.262127,4.9660783,296415.72,1027.8826,2.5190516,16.972412,jammu & kashmir,10.109016,30.966784,2.1042876,10.692978,92.425072,4.4473,1155215.271,45.725895,54.274105,4.934792,65.972534,31.844946,2.1825159,87.55526,31.667053,66.508438,26.883636,36.950417,51.620205,926.4430797,33.466682,11.846392,4.3654561,95.934647,52.725327,1195125.6,4.7068934,66.753372,66.753372,100.0,97.664276,89.643585,81.360832,10.481708,13.258481,16.802519,7.132966,4.9054708,19.706541,17.898235,27.151007,56.311005,36.047104,20.054964,5.0336809,22.799086,39.478668,21.891209,5.3721023,8.2467957,173.9677838,1,Jammu & Kashmir,21,0.2719033360481262,27.19033432006836
samba,45.99641,31.10154,14.894871,38.548973,1.6983958,0.83589876,0.86249709,22.0,19.333332,17.333334,13.333334,7.333333,38.095238,26.666668,8.333334,2.0134227,43.333332,1.5333333,18.888889,20.955883,18.382353,9.848485,14.855072,30.7971,0.81521738,34.51709106,2.5858884,14.66953,31.600874,11.208659,3.3465433,68.696129,189.66389,5.8509502,947615.0382,5.0192618,59.445065,99.129135,96.003273,1.7101963,38.7024992,30.902145,8.5335836,14.939831,159.02672,4.6311302,79047.61072,5.4891615,0.59839439,73.39679,14.66953,56.42141,1.1762377,169.6095844,42.707726,0.53395855,9.0305882,31.031963,5.2410402,5.2542114,240419.58,208.31209,2.6750755,30.637177,jammu & kashmir,10.219368,30.468079,1.8855588,9.4118109,86.665421,4.039145,849911.7484,5.4248052,94.575195,5.1369448,68.093246,30.85376,1.0529957,88.909767,26.760897,69.143944,28.496893,34.828827,67.079781,185.4147216,31.600874,11.208659,3.3465433,95.852264,5.8509502,947615.06,5.0192618,59.445065,59.445065,100.0,99.129135,96.003273,69.449081,24.915134,21.45183,18.807325,14.849204,8.3755598,39.608105,30.109383,43.730988,36.373199,38.285366,21.393023,2.1596229,22.820267,32.836784,18.802664,9.7015543,4.4390802,38.7024992,1,Jammu & Kashmir,22,0.3028571307659149,30.28571319580078
chamba,28.633585,13.711831,14.921754,21.172709,0.50755423,0.36592442,0.14162982,0.92592591,7.4074073,6.4220181,1.8518518,0.92592591,5.5555558,14.678899,10.891088,4.6296296,28.440369,0.52293581,8.9494162,10.505836,9.8039217,2.3529413,7.03125,15.175097,0.385214,50.44510603,7.7912436,12.126133,33.528923,9.6697531,5.4240122,53.1987,172.65329,6.8058066,87576.67644,5.144794,73.558014,98.904564,92.167953,1.6080387,44.4187783,30.317225,7.7422595,20.26313,143.78848,7.351316,45004.26221,5.4675775,0.54049081,70.251472,12.126133,63.816376,1.1364671,285.8888619,35.088188,0.47157156,8.0014629,30.749125,7.0785613,5.3061857,50729.273,330.30765,1.9274936,28.864807,himachal pradesh,29.156433,31.005077,1.6367918,8.2684813,82.934135,3.1341097,256862.0969,7.7876754,92.212326,4.8804188,72.903847,24.664616,2.4315367,69.748131,15.965775,62.884621,20.286341,41.855824,46.881725,265.9935975,33.528923,9.6697531,5.4240122,91.193619,6.8058066,87576.68,5.144794,73.558014,73.558014,94.595596,98.904564,92.167953,73.760445,0.82070243,7.5093441,5.6950531,1.2023745,0.93933475,4.6188397,14.547978,15.969868,33.273556,36.880608,8.5895004,19.470156,21.684044,27.732855,16.949671,10.718928,7.5749321,44.4187783,2,Himachal Pradesh,1,0.5644599199295044,56.44599151611328
kangra,37.421272,6.2575645,31.163708,21.839418,0.50838655,0.17242955,0.33595699,2.5210085,3.3613448,2.5210085,0.83333337,1.6666667,3.3613448,5.9829059,9.0090084,22.807016,36.065571,0.49180329,3.1872511,3.2,2.4193547,2.4096384,2.0,5.5776892,0.13147411,152.254624,8.5882273,11.2214,32.605892,10.19284,2.0001903,59.047478,168.85997,6.382288,649017.3821,4.6405001,59.102325,95.694145,96.511147,1.3577604,172.7316631,32.690659,10.080895,4.2828226,186.02765,3.3441405,83145.38061,5.1519694,0.4218612,76.78804,11.2214,75.477249,1.346665,832.4875408,20.216896,0.011095405,10.100131,32.676094,4.8632145,4.8962345,180381.89,1005.2192,0.1119442,-17.167679,himachal pradesh,19.608307,32.180405,2.0798612,10.609442,95.870399,3.8283606,718935.5366,5.0744138,94.925591,4.9286184,69.844093,26.662086,3.4938204,76.085838,11.716949,57.69553,23.359287,47.138054,51.052177,913.7836449,32.605892,10.19284,2.0001903,87.744316,6.382288,649017.38,4.6405001,59.102325,59.102325,97.03569,95.694145,96.511147,56.268597,2.7055411,3.6459327,2.4962556,0.71343666,1.4985036,3.4470763,6.4747214,11.138419,28.345474,27.452534,11.509557,20.884048,28.314621,36.457409,25.477272,7.7151241,14.401928,172.7316631,2,Himachal Pradesh,2,0.5307582020759583,53.07582092285156
lahul & spiti,12.233843,12.166571,0.067272186,12.200207,0.25235409,0.32304201,-0.07068792,1.8018018,1.7857144,3.6036036,1.8018018,0.9009009,1.8018018,2.7272727,4.6296296,5.3571429,11.504425,0.23893805,8.333334,10.714286,8.4337349,4.8484845,8.383234,14.285715,0.40476191,1.961476995,1.3680155,9.4668369,37.037498,10.038997,2.4983504,61.612572,179.76064,0.0,-59500.36139,4.2510748,77.460258,100.0,80.147728,1.580551,2.894390004,33.338741,8.4473181,16.825392,157.18539,0.0,2260.252882,5.0809417,0.42198923,72.845253,9.4668369,82.104179,1.2739825,11.46070205,17.895821,0.3065685,8.7682457,34.084515,0.0,4.666008,-10192.423,14.355092,1.5916786,22.575241,himachal pradesh,10.406158,34.417999,1.761014,8.9721737,86.344421,2.5219631,-142566.9172,0.0,100.0,4.1886892,79.869347,16.636644,3.4940109,89.593842,7.5750322,57.740326,18.128582,48.366402,61.71978,12.29501006,37.037498,10.038997,2.4983504,95.666275,0.0,-59500.363,4.2510748,77.460258,77.460258,89.623695,100.0,80.147728,80.262268,1.8433591,1.9066885,4.076714,1.8433591,0.87572861,1.9066885,2.8743188,4.076714,41.7584,44.458626,17.386427,24.176632,30.199455,46.768959,30.171505,4.452095,35.540154,2.894390004,2,Himachal Pradesh,3,0.8095238208770752,80.95238494873047
kullu,20.686275,13.010677,7.6755981,16.848476,0.47443441,0.41088131,0.063553095,5.46875,7.03125,4.7244096,3.125,3.90625,6.2992125,7.8740158,3.125,10.23622,21.875,0.515625,9.2250919,11.07011,9.2592592,4.1044774,4.8148146,14.760147,0.38376385,45.4806124,-7.355813,9.1434374,33.993855,9.4620237,4.6116428,58.381264,176.42766,9.6906319,214428.2364,4.322063,65.487083,97.211906,91.738617,1.7912648,55.40509668,31.079155,8.0649548,15.801738,158.45911,7.2240977,38858.39909,5.2852969,0.48149064,76.105705,9.1434374,73.672287,1.259346,238.903356,23.539619,0.53191876,8.32796,31.627863,8.457365,4.8036799,71910.336,294.30844,1.397069,17.968552,himachal pradesh,17.502579,31.735609,1.8432937,9.0445442,89.509247,3.2859883,347681.3693,10.874178,89.125824,4.955009,74.677399,22.772261,2.5503366,79.709328,14.361546,55.983116,19.297871,47.941566,51.088219,236.5893312,33.993855,9.4620237,4.6116428,92.186462,9.6906319,214428.23,4.322063,65.487083,65.487083,91.239799,97.211906,91.738617,80.079597,4.8689222,6.5970645,4.0872755,2.6314421,3.7610781,5.4431472,7.8594646,13.5384,43.332695,44.137589,10.668659,24.770849,29.870874,32.211422,20.190155,3.0179696,15.027349,55.40509668,2,Himachal Pradesh,4,0.6206896305084229,62.06896209716797
mandi,23.199692,27.560286,-4.3605938,25.37999,0.4928793,0.66467339,-0.17179409,4.4642859,8.0357141,10.714286,2.6785715,1.8018018,6.3063064,10.909091,6.9306931,3.6036036,25.892857,0.54464287,14.285715,20.816326,16.32653,7.7551022,8.9430895,26.829269,0.6788618,103.7838408,-2.9489655,10.833271,33.643486,11.828588,0.81440657,56.532169,190.04558,14.978391,500548.4754,4.2819753,59.204292,97.781403,87.447334,1.4890888,109.5436813,31.502924,9.3141823,11.472282,169.72485,7.6767793,51665.23405,5.3458052,0.5291788,80.470299,10.833271,74.43589,1.250613,569.8919825,23.345512,0.2384758,9.719574,31.848042,11.327585,4.8138905,124037.54,679.43567,2.5144062,20.320724,himachal pradesh,12.34729,32.566071,2.0578713,10.685595,94.273544,3.6000638,577474.2012,11.075159,88.924843,4.9604645,79.164612,17.610516,3.2248714,85.434113,18.222301,52.52282,19.016182,51.98497,45.86591,565.5405114,33.643486,11.828588,0.81440657,96.661537,14.978391,500548.47,4.2819753,59.204292,59.204292,100.0,97.781403,87.447334,61.203522,4.1923852,7.1717553,9.2252321,2.5359271,1.8011845,5.8734632,9.4793367,16.54146,36.807865,32.207932,9.3921366,22.538671,27.797634,42.542351,24.99898,5.9327974,24.599014,109.5436813,2,Himachal Pradesh,5,0.5790753960609436,57.90753936767578
hamirpur,39.225597,20.171074,19.054523,29.698336,0.75351793,0.36575556,0.38776237,8.0459776,6.9767447,6.9767447,2.3529413,5.7471266,8.0459776,17.241379,10.588236,11.904762,39.08046,0.77011496,5.1502147,10.300429,7.7253222,2.5974026,7.6923079,18.803419,0.33333334,47.60513255,6.4598789,9.8851967,32.845829,11.203255,1.0118294,60.704868,196.96368,7.9458532,689418.6557,4.7697649,63.290428,98.678329,90.884239,1.6366615,41.52864268,32.004147,10.579138,1.8533219,193.31136,6.4922132,81851.39459,4.850656,0.42277795,76.001289,9.8851967,80.127777,1.4514103,267.3746169,18.550552,0.18525124,10.663043,32.117302,7.2190332,4.8102102,163532.13,308.90326,0.6241169,3.6523285,himachal pradesh,13.298889,32.489674,2.1644669,11.19332,96.542397,3.8773878,764119.0861,9.3682661,90.631737,4.821991,75.728912,22.241152,2.0299387,85.37944,21.083504,61.337288,21.149199,44.353668,43.308178,247.9542462,32.845829,11.203255,1.0118294,98.988167,7.9458532,689418.63,4.7697649,63.290428,63.290428,91.139313,98.678329,90.884239,69.61541,7.6662607,6.5089726,7.0685668,1.9192249,6.0173483,7.5453253,16.222862,22.357264,39.888115,35.735905,10.778419,26.814634,33.645432,38.783257,18.423788,10.078923,8.658864,41.52864268,2,Himachal Pradesh,6,0.4254545569419861,42.54545593261719
hamirpur,39.225597,20.171074,19.054523,29.698336,0.75351793,0.36575556,0.38776237,8.0459776,6.9767447,6.9767447,2.3529413,5.7471266,8.0459776,17.241379,10.588236,11.904762,39.08046,0.77011496,5.1502147,10.300429,7.7253222,2.5974026,7.6923079,18.803419,0.33333334,47.60513255,6.4598789,9.8851967,32.845829,11.203255,1.0118294,60.704868,196.96368,7.9458532,689418.6557,4.7697649,63.290428,98.678329,90.884239,1.6366615,41.52864268,32.004147,10.579138,1.8533219,193.31136,6.4922132,81851.39459,4.850656,0.42277795,76.001289,9.8851967,80.127777,1.4514103,267.3746169,18.550552,0.18525124,10.663043,32.117302,7.2190332,4.8102102,163532.13,308.90326,0.6241169,3.6523285,himachal pradesh,13.298889,32.489674,2.1644669,11.19332,96.542397,3.8773878,764119.0861,9.3682661,90.631737,4.821991,75.728912,22.241152,2.0299387,85.37944,21.083504,61.337288,21.149199,44.353668,43.308178,247.9542462,32.845829,11.203255,1.0118294,98.988167,7.9458532,689418.63,4.7697649,63.290428,63.290428,91.139313,98.678329,90.884239,69.61541,7.6662607,6.5089726,7.0685668,1.9192249,6.0173483,7.5453253,16.222862,22.357264,39.888115,35.735905,10.778419,26.814634,33.645432,38.783257,18.423788,10.078923,8.658864,41.52864268,9,Uttar Pradesh,37,0.342857152223587,34.28571701049805
hamirpur,39.225597,20.171074,19.054523,29.698336,0.75351793,0.36575556,0.38776237,8.0459776,6.9767447,6.9767447,2.3529413,5.7471266,8.0459776,17.241379,10.588236,11.904762,39.08046,0.77011496,5.1502147,10.300429,7.7253222,2.5974026,7.6923079,18.803419,0.33333334,47.60513255,6.4598789,9.8851967,32.845829,11.203255,1.0118294,60.704868,196.96368,7.9458532,689418.6557,4.7697649,63.290428,98.678329,90.884239,1.6366615,41.52864268,32.004147,10.579138,1.8533219,193.31136,6.4922132,81851.39459,4.850656,0.42277795,76.001289,9.8851967,80.127777,1.4514103,267.3746169,18.550552,0.18525124,10.663043,32.117302,7.2190332,4.8102102,163532.13,308.90326,0.6241169,3.6523285,uttar pradesh,51.48048,28.997585,1.5393803,7.394135,75.975731,2.4081059,-271961.2611,19.602297,80.397705,6.2648215,67.049637,30.011345,2.9390244,41.72958,27.1213,69.3414,21.734566,30.015671,22.791729,752.4744824,32.828453,8.9940128,10.939876,78.887421,26.445869,-360777.34,6.3592391,61.742474,61.742474,98.520393,93.21006,88.247421,70.883667,14.387974,9.763423,15.473882,9.0426788,9.9551945,9.4650459,26.087982,40.044582,38.227947,33.147575,1.1431246,7.9079447,22.392303,7.5964527,2.9649372,17.372776,9.596406,50.52100328,2,Himachal Pradesh,6,0.4254545569419861,42.54545593261719
