state,district,internet_5,mobile_5,gender_5,internet_use_m_5,mobile_own_m_5,internet_use_f_5,mobile_own_f_5,dd_internet_use_5,dd_mobile_own_5,State_Code,DistrictCode,in_labour_force,Employed,Unemployed,Employed_self,Employed_ownacc,Employed_ownent,Employed_help,Employed_Salaried,Employed_wages,Employed_casual,men_mobile_own_4,men_mobile_financial_4,men_mobile_own2_4,men_mobile_financial2_4,n_obs_men_4,women_mobile_own_4,n_obs_women_4,digital_gap_ownership_4,male_mean_age,male_mean_education,male_pct_no_education,male_pct_primary_education,male_pct_secondary_education,male_pct_higher_education,male_literacy_rate,male_urban_share,male_pct_sc,male_pct_st,male_pct_obc,male_pct_general,male_pct_hindu,male_pct_muslim,male_pct_christian,male_pct_other_religion,male_mean_wealth_index,male_pct_wealth_q1,male_pct_wealth_q2,male_pct_wealth_q3,male_pct_wealth_q4,male_pct_wealth_q5,male_mean_hh_size,male_pct_married,male_pct_in_union,male_pct_has_mobile,male_pct_uses_mobile_finance,male_pct_has_bank_account,male_pct_uses_internet,male_mean_digital_access,male_pct_reads_newspaper,male_pct_listens_radio,male_pct_watches_tv,male_pct_heard_fp_radio,male_pct_heard_fp_tv,male_pct_heard_fp_newspaper,male_pct_currently_working,male_pct_worked_last_12m,n_men,female_mean_age,mean_husband_age,female_mean_education,mean_husband_education,female_pct_no_education,female_pct_primary_education,female_pct_secondary_education,female_pct_higher_education,female_literacy_rate,female_urban_share,female_pct_sc,female_pct_st,female_pct_obc,female_pct_general,female_pct_hindu,female_pct_muslim,female_pct_christian,female_pct_other_religion,female_mean_wealth_index,female_pct_wealth_q1,female_pct_wealth_q2,female_pct_wealth_q3,female_pct_wealth_q4,female_pct_wealth_q5,female_mean_hh_size,female_mean_children_u5,female_pct_married,female_pct_breastfeeding,female_pct_has_tv,female_pct_has_radio,female_pct_has_phone,female_pct_has_mobile,female_mean_digital_access,female_pct_reads_newspaper,female_pct_listens_radio,female_pct_watches_tv,female_pct_heard_fp_radio,female_pct_heard_fp_tv,female_pct_heard_fp_newspaper,female_pct_has_electricity,female_pct_has_refrigerator,female_pct_has_bicycle,female_pct_has_motorcycle,female_pct_has_car,n_women,dd_mobile_own_4,digital_gender_gap_internet_4,digital_gender_gap_bank,digital_gender_gap_score,digital_gender_gap_tv,digital_gender_gap_newspaper,digital_gender_gap_radio,male_only_mobile_finance,mean_education,mean_age,urban_share,mean_hh_size,mean_wealth_index,pct_sc,pct_st,pct_obc,pct_general,pct_hindu,pct_muslim,pct_christian,n_total,education_gender_gap,literacy_gender_gap,dd_gap,treatment_status
Jammu & Kashmir,kulgam,0,1,0,0,1,0,0.60233921,0,39.182495,1,15,31,8,4,19,17,1,1,8,8,0,1,0.44347492,1,0.44347492,52.5192664,0.77655494,86.92321359,0.22344506,30.422258,10.313273,12.222545,2.7797647,0,51.062099,167.52489,25.683975,1.0109063,0,28.465748,63.903992,0,100,0,0,45346.90749,9.1109972,39.537354,23.864077,15.951617,11.535957,5.3388014,55.532539,55.532539,100,44.347492,67.74353,0,2.1209102,74.943466,81.528336,83.656136,62.113483,66.710678,43.855984,73.193344,1.4103719,52.5192664,29.168386,38.743748,6.3276076,7.7663527,35.550491,2.2912574,2.5232341,44.766014,121.50697,20.757822,11.144309,12.25294,34.176117,42.426636,0,100,0,0,5361.415439,3.0294557,29.305666,41.097298,18.585028,7.9825511,6.2527509,0.49645233,56.42577,14.934453,57.914101,64.807426,1.2566954,46.170624,1.3967324,27.18082,36.616814,24.914227,39.042145,34.257618,15.795967,95.64357,13.447439,8.4796143,10.384789,12.195001,255.7053246,53.829376,0,67.74353,0.72417772,58.741909,47.762646,44.911522,44.347492,7.0067368,29.382038,23.220898,5.7957764,12174.657,11.144309,12.25294,34.176117,42.426636,0,100,0,308.22458,3.9856658,46.017914,-14.646881,treated
Jammu & Kashmir,ramban,0,0.86734694,1,0,0.99328864,0,0.86734694,0,12.398613,1,17,9,2,1,6,4,1,1,1,2,1,0.9938764,0.31356692,0.9938764,0.31356692,38.65447113,0.69769388,39.90988247,0.29618251,31.523802,9.6566429,10.050853,1.3748784,0,66.510544,163.31563,3.8492467,13.233027,7.2495408,42.906097,35.945873,23.122307,59.109413,0,17.76828,21186.14291,20.63789,20.462202,23.641108,27.66987,7.5889306,5.3345389,59.894188,59.894188,99.387642,31.356693,81.345245,0,1.7461351,55.827457,70.396599,78.774597,40.706406,42.198799,23.03363,78.706566,3.6981232,38.65447113,28.839188,37.646713,4.4579043,6.3957729,54.520668,1.2505304,3.5084481,29.23786,88.863411,4.6694732,11.54355,8.4906082,1.9353164,77.747482,25.839684,74.018173,0,0.14214477,-33735.85549,29.677067,30.607737,18.870813,13.238563,7.6058192,5.8809099,0.7246874,67.842278,17.825838,39.36512,33.249577,1.340157,46.403141,0.87704444,24.140249,34.566051,26.44648,44.38694,53.128403,31.137478,89.303688,16.083923,2.6503575,2.3430216,6.396349,134.6908562,52.984501,0,81.345245,0.86909068,52.328117,31.687208,35.830547,31.356693,5.617177,29.437832,4.2593598,5.6077242,-21488.736,11.54355,8.4906082,1.9353164,77.747482,25.839684,74.018173,0,173.34532,5.1987386,74.452217,-40.585888,treated
Jammu & Kashmir,punch,0,0.79661018,1,0,0.97333336,0,0.79661018,0,17.541183,1,5,47,10,4,33,27,0,6,10,10,0,0.97314245,0.51692683,0.97314245,0.51692683,61.08785996,0.65129334,106.7862863,0.32184911,30.606325,10.497737,8.7183132,2.9690759,0,53.009552,175.8761,8.2928686,2.0352247,42.872105,8.1850452,46.907627,0,93.045403,0,6.9545975,193214.6347,19.298405,19.824156,12.641012,33.395164,14.841262,5.2170382,56.386246,56.386246,97.314247,51.692684,83.627831,0,2.071599,66.725822,78.093872,87.974136,32.292366,50.190426,28.603125,78.216644,1.9000911,61.08785996,28.280684,38.277382,6.7343335,8.4588757,30.55752,1.6383727,4.5640135,43.974186,129.869,6.4495182,3.0725341,40.278214,6.9033265,49.143364,3.2537069,95.046448,0.075515233,1.6243283,6841.162016,10.589158,32.069935,23.296217,16.805899,17.238794,6.3162985,0.77749676,63.41544,14.329359,51.342243,43.637867,2.3772562,44.905167,1.1084557,31.296873,38.685493,24.59059,65.048447,64.541451,38.991802,96.488663,31.521801,5.2798619,13.090208,9.3515902,355.5150262,52.409081,0,83.627831,0.96314335,63.383545,35.428947,39.408379,51.692684,7.2861738,28.6217,7.3711934,5.7666683,34169.723,3.0725341,40.278214,6.9033265,49.143364,3.2537069,95.046448,0.075515233,416.60287,3.7634034,46.007095,-34.867898,treated
Jammu & Kashmir,reasi,0,0.7062937,1,0,0.97345132,0,0.7062937,0,27.055199,1,20,23,10,2,11,10,0,1,10,10,0,0.97454309,0.36575824,0.97454309,0.36575824,36.49651022,0.7369591,61.02382196,0.23758399,31.545387,9.6426792,13.990952,3.5410345,0,57.235748,156.37674,8.6764679,7.7798581,18.921562,9.5570431,63.741535,51.789604,45.400066,0,2.8103287,1491.303955,28.300461,15.935715,14.381969,28.656908,12.724943,5.2264123,65.219955,65.219955,97.454308,36.575825,92.671295,0,1.8151559,34.405411,51.710205,65.722847,57.049213,63.234283,27.658331,77.516747,2.8815906,36.49651022,29.035061,37.219513,6.3805876,7.7054124,33.400364,1.1674988,5.1251192,44.612637,124.96257,7.9691067,13.373995,27.598671,5.983398,53.043938,55.068569,43.557308,0.10611115,1.2680132,7198.582903,12.727293,29.166962,22.763851,18.283428,17.058466,5.9991651,0.67892981,68.020073,15.747486,59.636532,40.783184,1.0176557,54.038334,1.1764112,32.56213,43.047577,32.665031,52.639961,68.41954,37.826935,89.902901,36.611099,5.8260117,18.968494,10.277365,203.5101888,43.415974,0,92.671295,0.63874471,33.057816,1.8432808,8.6626282,36.575825,6.876636,29.416792,8.3227873,5.6127887,6330.708,13.373995,27.598671,5.983398,53.043938,55.068569,43.557308,0.10611115,240.0067,3.2620916,31.414169,-16.360775,treated
Jammu & Kashmir,anantnag,0,0.97599995,0,0,0.97599995,0,0.74172187,0,23.132988,1,14,65,23,6,36,32,0,4,22,23,1,0.97986948,0.62618864,0.97986948,0.62618864,103.6934484,0.66112131,191.8032595,0.31874818,31.032244,9.8209019,19.574156,1.9896677,0,38.584579,155.78256,30.424946,1.7084351,11.764136,13.460365,70.382019,0,100,0,0,306403.9385,11.36909,9.4223223,33.172478,35.696152,10.339955,4.7189975,52.730644,52.730644,97.986946,62.618862,91.18605,0,2.5053129,61.615189,77.603722,85.347343,47.314056,42.178467,17.992619,59.743233,9.6523132,103.6934484,29.620022,38.27887,6.9414206,8.6333981,31.199432,2.2047024,3.4555271,44.262688,128.65445,33.239029,2.7525966,75.846077,20.129208,0,0.29838049,99.448654,0.091527946,0.16143873,22812.47297,4.5814843,19.469866,36.928486,24.037264,14.9829,5.9799957,0.47216558,56.621819,13.13027,69.689789,51.353329,1.7961934,46.249592,1.3769583,29.512619,33.058716,24.786928,22.66823,27.190989,10.235559,95.022079,28.836069,8.649889,9.4662704,13.882138,597.0996383,51.737354,0,91.18605,1.1283547,60.560417,32.10257,44.545006,62.618862,7.3674855,29.828983,31.831987,5.3494968,64774.328,2.7525966,75.846077,20.129208,0,0.29838049,99.448654,0.091527946,700.79309,2.8794813,27.128113,-28.604366,treated
Jammu & Kashmir,badgam,0,0.69841272,1,0,0.95930231,0,0.69841272,0,27.612663,1,2,62,8,13,41,41,0,0,8,8,0,0.95564014,0.43352404,0.95564014,0.43352404,72.58085811,0.72951823,99.44181637,0.2261219,31.276089,9.2764006,20.100365,1.9532465,0,45.342873,152.98758,17.038624,4.3618479,10.063065,15.232626,69.746078,0,100,0,0,329367.3415,9.6059484,19.089497,26.264359,29.016001,16.024199,5.6863065,51.730747,51.730747,95.564011,43.352406,87.010414,0,2.2400372,64.396423,76.587074,77.461456,36.176079,43.172245,22.677153,68.961372,5.720974,72.58085811,29.159628,38.361053,5.9686136,7.5614953,41.16217,2.3337717,2.0695817,37.970196,112.17596,19.009218,2.0755973,6.769743,71.437851,19.716806,0,99.70179,0,0.29820898,23553.57022,1.7778195,24.836607,35.833626,22.591051,14.960897,6.6038446,0.48897111,56.72961,14.647895,72.451172,64.056709,1.8714001,52.926109,1.5388643,25.498659,46.429291,29.910732,67.036095,70.156464,21.155476,96.965118,30.436104,17.730328,13.516542,16.385735,339.3962226,42.637901,0,87.010414,0.70117295,47.550724,38.897766,30.157784,43.352406,6.5513692,29.532499,18.023922,6.1450758,77430.898,2.0755973,6.769743,71.437851,19.716806,0,99.70179,0,411.97708,3.3077869,40.811623,-15.025238,treated
Jammu & Kashmir,kathua,0,0.98666668,0,0,0.98666668,0,0.83941609,0,14.85289,1,7,97,20,29,48,33,2,13,16,20,4,0.9874472,0.20385206,0.9874472,0.20385206,75.40679973,0.75609297,105.2862731,0.23135424,30.185637,10.943253,2.414542,0.68125552,0,73.014168,185.39737,17.023388,27.519909,1.9178065,0,70.562286,94.307625,3.8140326,0,1.8783398,591017.3376,7.9310713,16.078863,9.2924032,36.191032,30.506628,4.894258,49.231049,49.231049,98.74472,20.385206,95.814323,0,1.0402389,45.805893,51.478035,95.33345,8.5700808,53.423969,32.141438,41.425793,7.0276446,75.40679973,30.372641,40.903934,8.0880213,8.4063263,20.228128,1.7716013,5.3412151,47.717278,152.78302,13.58847,28.102947,3.3468432,10.453971,58.096241,91.438988,5.0663905,0.17115542,3.3234687,60734.68853,5.7855301,15.372833,20.418077,23.050791,35.372768,5.854619,0.53638768,67.009605,14.851482,80.873001,17.131418,3.1830392,56.55933,1.1835266,37.543018,17.30345,15.804219,27.632566,78.610596,52.809639,98.061798,63.723583,18.397804,37.146713,11.148647,346.9179982,42.18539,0,95.814323,-0.14328778,79.529228,8.2628746,34.174583,20.385206,8.5978279,30.339251,15.305929,5.3744383,155417.55,28.102947,3.3468432,10.453971,58.096241,91.438988,5.0663905,0.17115542,422.3248,2.8552313,32.614349,-27.3325,treated
Jammu & Kashmir,kargil,,,,,,,,,,1,4,9,1,0,8,3,0,5,1,1,0,,,,,,,,,32.889427,11.076568,5.7306876,3.2837174,0,55.023567,176.26886,11.799123,1.6884964,94.388908,0.84424818,1.5229863,0,89.001495,0,10.998503,-175132.8355,15.269059,38.552261,24.850979,18.452492,2.8752096,5.1949658,59.434353,59.434353,98.051361,43.374043,93.31337,0,1.7051378,52.544125,63.822323,74.881866,38.552952,48.369133,30.576548,69.380219,3.5220807,12.112613,29.419535,38.799805,7.0997138,9.2601604,31.64632,0.78037244,2.0795906,42.785229,133.13185,20.347477,0.35732409,95.872025,0,3.2502656,0.22035506,82.328049,0,17.451595,-30533.50111,15.119611,47.680557,20.283825,13.608524,3.3074827,6.297133,0.64082128,60.623741,14.880851,69.519463,68.181389,4.076725,57.142658,1.6022016,25.666723,53.498493,31.897602,58.868217,57.815487,21.651783,93.785881,13.062155,5.2850356,5.963376,17.996845,55.27578587,40.908703,0,93.31337,0.10293627,42.984264,26.877401,10.32383,43.374043,7.8145266,30.043224,16.073299,5.7460494,-56524.262,0.35732409,95.872025,0,3.2502656,0.22035506,82.328049,0,67.388397,3.9768538,43.137009,,not_treated
Jammu & Kashmir,udhampur,0,0.82530123,1,0,0.98275864,0,0.82530123,0,15.959061,1,19,67,23,9,35,30,0,5,21,23,2,0.98322713,0.41077989,0.98322713,0.41077989,69.36402023,0.73220056,102.0402117,0.25102657,32.901482,10.059517,8.7346134,5.48774,0,56.907837,169.74429,14.342017,41.674515,12.69981,4.2318549,40.612633,96.943062,1.28824,0,1.768695,557990.438,11.485744,11.38028,15.52541,22.845013,38.763554,5.1915174,65.90303,65.90303,98.322716,41.077988,81.617447,0,1.6951662,56.299614,29.678064,76.449318,20.280796,55.802219,34.214844,71.56205,5.3758421,69.36402023,29.873613,38.366287,6.9321494,7.587657,28.161339,1.638088,7.5202956,43.976635,134.45807,15.493238,24.539524,7.1039634,6.6824956,61.674015,86.45607,13.267491,0,0.27643672,17973.60283,13.487124,26.656223,19.397305,17.577385,22.881964,6.2536306,0.6617583,71.543594,17.589149,62.176567,20.3613,3.4192581,55.535339,1.048026,30.022726,15.048951,17.893614,21.385094,66.681725,47.74509,95.365341,49.919239,10.672314,19.703386,9.3645935,300.700276,42.787376,0,81.617447,0.64714026,58.555702,26.276888,14.629113,41.077988,7.5183363,30.441151,14.917627,5.7225742,119193.15,24.539524,7.1039634,6.6824956,61.674015,86.45607,13.267491,0,370.0643,3.1273675,35.286224,-26.828315,treated
Jammu & Kashmir,rajouri,0,0.74210525,1,0,0.98675501,0,0.74210525,0,24.58532,1,6,65,8,15,42,23,0,19,7,8,1,0.98563212,0.42828709,0.98563212,0.42828709,91.59135604,0.52272487,121.1171516,0.46290725,30.315643,10.181557,6.1504397,2.969563,0,63.610565,174.99046,4.032577,16.705177,41.481949,3.4651656,38.34771,37.853943,59.252338,0,2.8937175,215306.0408,16.445066,22.179394,11.644265,33.629589,16.101685,5.3296642,61.755287,61.755287,98.56321,42.828709,76.470276,0,1.808889,60.226952,41.597801,69.787041,20.181606,49.565643,35.696323,72.596703,2.3665946,91.59135604,28.927383,37.716434,6.9545903,8.1909437,28.719633,1.6590225,4.3721089,47.067493,134.80588,6.9249949,11.938854,26.308662,6.4351239,53.759438,29.139732,67.138901,0.27997842,3.4413855,14150.92007,14.343895,24.069271,21.296291,20.680147,19.610395,5.9026551,0.67047435,68.136818,15.337009,57.674999,39.15609,1.4856303,45.911476,1.1166208,30.337297,26.838757,20.316143,36.54055,47.545029,28.822311,92.994026,40.984333,7.5567641,17.670744,9.3124962,416.6742439,52.651733,0,76.470276,0.69226825,49.470898,29.889654,14.759045,42.828709,7.5361018,29.177553,5.478786,5.6161594,50399.824,11.938854,26.308662,6.4351239,53.759438,29.139732,67.138901,0.27997842,508.26559,3.2269664,40.184586,-28.066413,treated
Jammu & Kashmir,kupwara,0,0.73076922,1,0,0.98039216,0,0.73076922,0,27.393265,1,1,9,7,1,1,0,0,1,7,7,0,0.98374707,0.52913004,0.98374707,0.52913004,78.64985743,0.71957207,97.09492515,0.264175,31.542894,10.250922,10.391953,3.6284885,0,53.084202,173.52165,20.507076,0.63689828,8.7078857,36.747761,53.907455,0.60766798,99.392334,0,0,159393.9996,12.95438,21.481615,27.621769,27.999315,9.9429207,5.2685308,61.636364,61.636364,98.37471,52.913006,82.091064,0,2.0100293,63.127338,63.025803,76.559113,44.164356,49.638123,27.124706,72.189919,2.7513082,78.64985743,28.662968,37.086361,6.6210732,8.0309601,31.110081,2.8006952,3.2166939,48.661251,130.4828,21.125315,3.0930877,15.603651,14.406739,66.606865,0,100,0,0,-2168.593943,7.691165,34.150505,29.779688,20.066507,8.3121338,6.7143035,0.73097372,62.077122,18.623459,48.089378,53.952686,0.78013605,48.235424,1.1692158,30.33832,47.426949,31.354147,50.746304,41.037155,22.139406,92.022171,22.004601,7.5759945,4.7638664,11.428821,332.1718073,50.139286,0,82.091064,0.84081352,45.204964,32.789017,15.598854,52.913006,7.3159904,29.214315,20.816196,5.9914169,28761.797,3.0930877,15.603651,14.406739,66.606865,0,100,0,410.82166,3.629849,43.038849,-22.746021,treated
Ladakh,leh(ladakh),0,0.81355929,1,0,1,0,0.81355929,0,17.852333,,,,,,,,,,,,,1,0.37987366,1,0.37987366,12.20503993,0.68273181,15.6317,0.31726819,31.813503,10.024511,13.85721,4.8877759,0,46.466606,168.00163,25.965551,0,86.056198,0,11.721662,0.56937134,10.233289,0,89.197334,333224.061,2.3629994,18.456474,32.030842,39.456806,7.6928797,4.677712,59.440369,59.440369,100,37.987366,90.692413,0,1.6711318,73.615501,80.099014,91.649315,37.786415,55.894833,30.566454,70.926048,2.1513324,12.20503993,31.815159,39.464516,7.6842799,7.5799389,28.762167,1.3094816,2.487148,38.379063,139.03674,35.475487,1.7909898,95.887764,0.71941602,0.9473632,2.6031382,20.342342,0.07047753,76.984039,19847.34367,1.6329706,22.426739,37.870251,29.556311,8.513731,4.6455369,0.46209615,66.59227,15.370057,86.725632,66.52317,5.7910657,87.2892,1.8536627,31.43969,41.246449,26.331743,58.566463,78.19854,32.51873,98.144913,31.312202,7.2915168,5.6252794,30.374865,51.82928587,12.7108,0,90.692413,-0.18253088,65.317574,42.175812,38.852566,37.987366,8.130332,31.814844,30.72052,4.6616244,79577.422,1.7909898,95.887764,0.71941602,0.9473632,2.6031382,20.342342,0.07047753,64.034325,2.3402314,28.96489,5.141533,treated
Ladakh,kargil,0,0.9834711,0,0,0.9834711,0,0.79768789,0,18.000877,,,,,,,,,,,,,0.98051363,0.43374041,0.98051363,0.43374041,12.112613,0.81188744,17.84005099,0.16862619,32.889427,11.076568,5.7306876,3.2837174,0,55.023567,176.26886,11.799123,1.6884964,94.388908,0.84424818,1.5229863,0,89.001495,0,10.998503,-175132.8355,15.269059,38.552261,24.850979,18.452492,2.8752096,5.1949658,59.434353,59.434353,98.051361,43.374043,93.31337,0,1.7051378,52.544125,63.822323,74.881866,38.552952,48.369133,30.576548,69.380219,3.5220807,12.112613,29.419535,38.799805,7.0997138,9.2601604,31.64632,0.78037244,2.0795906,42.785229,133.13185,20.347477,0.35732409,95.872025,0,3.2502656,0.22035506,82.328049,0,17.451595,-30533.50111,15.119611,47.680557,20.283825,13.608524,3.3074827,6.297133,0.64082128,60.623741,14.880851,69.519463,68.181389,4.076725,57.142658,1.6022016,25.666723,53.498493,31.897602,58.868217,57.815487,21.651783,93.785881,13.062155,5.2850356,5.963376,17.996845,55.27578587,40.908703,0,93.31337,0.10293627,42.984264,26.877401,10.32383,43.374043,7.8145266,30.043224,16.073299,5.7460494,-56524.262,0.35732409,95.872025,0,3.2502656,0.22035506,82.328049,0,67.388397,3.9768538,43.137009,-22.907826,treated
Himachal Pradesh,una,0,0.74576271,1,0,0.9285714,0,0.74576271,0,19.577782,2,7,129,19,6,104,89,1,14,17,19,2,0.93028021,0.24906915,0.93028021,0.24906915,60.41711682,0.7441411,91.14222509,0.18613911,34.850407,9.8878098,8.5371504,5.6651182,0,61.621536,172.22569,13.940646,20.801174,4.7040081,42.239204,32.255615,89.927498,4.7040081,0,5.3684988,639841.9651,8.712903,7.9740644,22.485579,21.938755,38.888699,4.469852,63.49963,63.49963,93.028023,24.906916,84.690117,0,1.6604253,61.357128,28.229132,83.28994,16.323389,55.866249,37.508575,70.522728,12.131328,60.41711682,31.017994,40.912739,9.6019726,10.550026,4.6459942,2.6342075,9.3354483,49.514469,181.87199,6.5106764,24.842844,1.5445057,28.465691,43.781311,93.348549,3.2883599,0,3.3630919,82932.14275,0.60328865,3.8503606,20.855062,38.131069,36.560215,5.3130364,0.50072157,70.752037,12.610843,92.01976,13.669199,3.2355747,69.425201,1.2864881,44.443474,10.474775,21.589432,9.6242647,64.976486,32.579536,97.152382,73.288017,32.477341,52.110535,14.06543,320.80101,23.602821,0,84.690117,0.37393725,61.700508,16.913654,17.754356,24.906916,9.6472731,31.625372,10.225661,4.8914442,171193.64,24.842844,1.5445057,28.465691,43.781311,93.348549,3.2883599,0,381.21814,0.28583717,-9.6463013,-4.025039,treated
Himachal Pradesh,bilaspur,0,0.76086956,1,0,1,0,0.76086956,0,24.228989,2,8,71,11,4,56,47,0,9,8,11,3,0.84054315,0.27339023,0.84054315,0.27339023,100.1607322,,,,34.798092,10.915233,5.2851233,4.3254685,0,56.870728,179.48145,7.511682,30.954599,0,7.5070953,61.538303,98.263222,1.7367767,0,0,641813.4129,3.4931767,7.1321392,20.561781,49.976475,18.83643,4.331809,66.179489,66.179489,100,37.416573,79.63176,0,1.744411,82.319633,40.079178,85.321907,15.44737,60.325195,55.215996,76.862755,3.5069447,39.809724,32.319466,39.794762,9.8295679,11.148292,5.4798765,2.1908934,9.3776503,47.550812,180.26418,5.0365434,20.961941,3.1478822,6.5117879,69.034325,99.211708,0.31742126,0.12183718,0.34902987,75583.80111,0.56253809,3.6205657,20.78458,46.841953,28.190363,5.2463894,0.51994598,79.061546,12.771203,87.220497,14.354515,6.6320429,73.067749,1.2832769,47.864697,14.954394,21.008556,10.194722,55.409145,34.540749,97.408035,70.570511,8.3694477,30.62751,15.36901,209.4935308,26.932251,0,79.63176,0.46113408,64.313354,34.454937,25.124783,37.416573,10.002932,32.715263,6.2741127,4.7890992,166001.58,20.961941,3.1478822,6.5117879,69.034325,99.211708,0.31742126,0.12183718,249.30325,1.0856647,-0.7827301,-2.703262,treated
Himachal Pradesh,chamba,0,0.98795182,0,0,0.98795182,0,0.70198673,0,29.156433,2,1,162,12,10,140,96,0,44,8,12,4,0.98904562,0.24720784,0.98904562,0.24720784,44.4187783,0.79040724,80.92139161,0.19863838,33.528923,9.6697531,5.4240122,16.783102,0,53.1987,172.65329,6.8058066,22.727009,14.882955,9.3916912,52.998344,98.548088,0.60118723,0,0.85072583,87576.67644,10.112002,27.71767,35.003311,19.425245,7.7417731,5.144794,73.558014,73.558014,98.904564,24.720783,92.167953,0,1.6080387,63.515453,42.241226,86.534065,20.371038,62.149906,45.338673,73.760445,0.85072583,44.4187783,30.317225,38.316933,7.7422595,9.1099567,20.26313,5.1922503,12.891989,31.931622,143.78848,7.351316,19.23798,19.314947,3.0488946,57.795208,94.072144,5.7071304,0.11036177,0.11036177,45004.26221,2.283968,13.259682,31.533998,31.672235,21.250118,5.4675775,0.54049081,70.251472,12.126133,81.877068,10.05046,3.6558342,63.816376,1.1364671,34.429966,9.7288151,22.306328,9.1695871,59.950573,29.686378,93.144745,50.172501,2.430867,19.008497,9.346858,285.8888619,35.088188,0,92.167953,0.47157156,64.227737,29.085487,32.512413,24.720783,8.0014629,30.749125,7.0785613,5.3061857,50729.273,19.23798,19.314947,3.0488946,57.795208,94.072144,5.7071304,0.11036177,330.30765,1.9274936,28.864807,-5.931755,treated
Himachal Pradesh,hamirpur,0,0.84848487,1,0,0.98507464,0,0.84848487,0,13.298889,2,6,117,18,7,92,79,0,13,16,18,2,0.98678327,0.24370539,0.98678327,0.24370539,41.52864268,0.76008499,76.70590621,0.22669828,32.828453,8.9940128,10.939876,7.0099483,0,62.080296,150.05292,26.445869,28.615105,0,54.788052,16.596844,96.290512,3.7094886,0,0,-360777.353,36.16457,29.345879,12.696064,18.951923,2.8415627,6.3592391,61.742474,61.742474,93.21006,10.470331,88.247421,0,1.9121689,60.119343,14.427145,69.692345,6.8269482,58.937538,64.411301,70.883667,9.7613125,50.52100328,28.619997,35.694736,6.6811872,8.6348963,30.447514,1.2856469,8.6390705,40.263222,126.58537,22.263992,20.021212,0.11025529,60.015285,19.853249,91.283661,8.7163363,0,0,-22097.41405,27.909412,27.929432,17.110676,13.3684,13.682077,5.5898271,0.53612739,69.415207,13.973936,50.004303,7.8689113,1.3983667,41.418926,0.65944535,18.262201,7.9221396,18.051067,10.085578,44.518864,29.227982,75.560936,17.394436,65.706253,30.016914,2.8532121,521.9296392,51.791134,0,88.247421,1.2527235,51.641277,41.85714,6.5050054,10.470331,6.885303,28.991409,24.354931,5.9745331,-51987.242,20.021212,0.11025529,60.015285,19.853249,91.283661,8.7163363,0,572.45062,2.3128257,23.467552,-38.492245,treated
Himachal Pradesh,mandi,0,0.83941609,1,0,0.97402596,0,0.83941609,0,12.34729,2,5,238,20,8,210,99,0,111,15,20,5,0.97781402,0.25803053,0.97781402,0.25803053,109.5436813,0.76947904,163.4977271,0.20833498,33.643486,11.828588,0.81440657,2.5259466,0,56.532169,190.04558,14.978391,25.789877,0,3.1893802,71.020737,99.415176,0,0,0.58482152,500548.4754,3.2906764,19.243771,31.995571,23.996813,21.473171,4.2819753,59.204292,59.204292,97.781403,25.803053,87.447334,0,1.4890888,81.768234,33.185242,96.766785,32.843349,82.87999,73.491631,61.203522,9.5507069,109.5436813,31.502924,38.255802,9.3141823,10.455857,11.472282,3.4743423,7.1917424,39.326923,169.72485,7.6767793,29.924694,0,4.1149158,65.455719,99.322456,0.30830139,0,0.36924401,51665.23405,1.3502259,13.287328,29.011377,33.915195,22.435873,5.3458052,0.5291788,80.470299,10.833271,83.209732,14.288383,6.208087,74.43589,1.250613,47.325611,12.166232,19.105742,14.405468,65.95668,40.684216,93.960091,44.920399,4.4720354,22.073437,12.330606,569.8919825,23.345512,0,87.447334,0.2384758,77.661041,34.442623,21.019009,25.803053,9.719574,31.848042,11.327585,4.8138905,124037.54,29.924694,0,4.1149158,65.455719,99.322456,0.30830139,0,679.43567,2.5144062,20.320724,-10.998222,treated
Himachal Pradesh,kullu,0,0.79310346,1,0,0.97297299,0,0.79310346,0,17.502579,2,4,144,9,3,132,37,0,95,8,9,1,0.97211903,0.18294667,0.97211903,0.18294667,55.40509668,0.73103279,72.10796043,0.24108624,33.993855,9.4620237,4.6116428,12.688764,0,58.381264,176.42766,9.6906319,14.224776,0.84548903,2.8241138,82.105621,97.562752,1.6413708,0.79588163,0,214428.2364,8.9543457,28.110933,26.316399,19.39122,17.227102,4.322063,65.487083,65.487083,97.211906,18.294666,91.738617,0,1.7912648,63.241703,30.767834,88.089333,22.347546,62.607819,46.674633,80.079597,6.565804,55.40509668,31.079155,38.851021,8.0649548,9.1550236,15.801738,6.9659548,8.6923819,41.451256,158.45911,7.2240977,28.710043,3.6787498,2.740098,63.842125,97.320114,0.97144639,0.22507468,1.4833651,38858.39909,2.0591435,16.451662,34.616615,28.697666,18.17491,5.2852969,0.48149064,76.105705,9.1434374,88.665588,13.457024,1.5755601,73.672287,1.259346,46.614613,17.402523,21.731533,10.313233,46.641068,25.036892,95.988556,39.022305,4.3051958,10.605865,17.275349,238.903356,23.539619,0,91.738617,0.53191876,66.357803,16.62709,13.365311,18.294666,8.32796,31.627863,8.457365,4.8036799,71910.336,28.710043,3.6787498,2.740098,63.842125,97.320114,0.97144639,0.22507468,294.30844,1.397069,17.968552,-6.03704,treated
